account_id,date_col,target,transaction_amount,product_title,review_body,age,account_age_days,annual_income,country,subscription_tier
44,2024-02-21 15:39:59,1,63.79,running shoes,stopped working after a week,53,421,49882.72,CA,enterprise
44,2024-02-21 17:32:50,0,25.35,wireless earbuds,works as expected average experience,61,110,44258.5,IN,free
44,2024-02-21 17:36:13,1,100.18,coffee maker,works as expected average experience,60,1832,69190.89,US,enterprise
44,2024-02-21 17:48:04,0,213.75,backpack,excellent quality would buy again,44,1552,33044.84,DE,free
44,2024-02-21 18:47:27,1,57.41,running shoes,perfect fit very comfortable,26,1887,48384.6,CA,free
44,2024-02-21 20:36:56,1,114.0,desk lamp,not worth the price disappointed,47,900,38784.89,IN,premium
44,2024-02-21 21:04:50,1,121.74,laptop stand,amazing value highly recommend,41,674,82518.83,IN,premium
44,2024-02-21 21:07:11,1,39.55,desk lamp,great product fast shipping,56,1357,45002.95,FR,free
44,2024-02-21 21:54:07,1,40.75,water bottle,works as expected average experience,33,959,53988.35,CA,free
44,2024-02-21 22:04:40,1,30.82,desk lamp,not worth the price disappointed,30,1323,43366.92,US,premium
44,2024-02-21 22:47:38,1,159.64,water bottle,stopped working after a week,39,523,43850.85,CA,free
44,2024-02-21 23:36:17,0,28.32,phone case,perfect fit very comfortable,60,528,25952.4,FR,free
45,2024-02-03 00:04:40,1,72.95,phone case,excellent quality would buy again,60,436,35551.11,DE,premium
45,2024-02-03 00:14:40,0,16.98,wireless earbuds,perfect fit very comfortable,44,313,37428.84,DE,basic
45,2024-02-03 00:33:19,1,6.45,desk lamp,amazing value highly recommend,44,954,48116.73,DE,basic
45,2024-02-03 01:37:27,0,38.89,desk lamp,amazing value highly recommend,52,55,53431.89,UK,free
45,2024-02-03 02:23:48,1,36.41,bluetooth speaker,works as expected average experience,49,383,40593.34,FR,free
45,2024-02-03 04:43:18,0,24.56,water bottle,amazing value highly recommend,29,1040,44049.89,US,basic
45,2024-02-03 04:54:19,0,21.04,laptop stand,great product fast shipping,57,1511,48895.44,DE,basic
45,2024-02-03 05:02:53,0,12.42,coffee maker,not worth the price disappointed,54,1284,116587.38,FR,free
45,2024-02-03 07:39:33,1,52.33,phone case,stopped working after a week,20,913,74887.23,IN,basic
45,2024-02-03 08:06:46,1,48.83,bluetooth speaker,works as expected average experience,35,488,68179.17,DE,premium
45,2024-02-03 08:21:15,0,12.38,laptop stand,works as expected average experience,51,733,54522.64,US,enterprise
45,2024-02-03 08:42:16,0,67.44,wireless earbuds,arrived damaged poor packaging,36,604,34123.76,UK,free
45,2024-02-03 09:03:05,1,18.0,desk lamp,great product fast shipping,33,1312,61464.09,AU,premium
45,2024-02-03 09:03:10,1,50.31,coffee maker,arrived damaged poor packaging,42,194,78843.66,CA,premium
45,2024-02-03 09:13:55,0,37.01,backpack,great product fast shipping,58,227,68305.63,DE,premium
45,2024-02-03 09:27:30,0,103.43,coffee maker,stopped working after a week,63,569,43331.81,CA,free
45,2024-02-03 09:28:16,1,41.2,phone case,arrived damaged poor packaging,46,1938,54936.41,UK,free
45,2024-02-03 09:49:09,1,30.67,phone case,great product fast shipping,65,704,82496.28,UK,premium
45,2024-02-03 10:20:40,1,19.99,coffee maker,not worth the price disappointed,67,432,42000.96,DE,basic
45,2024-02-03 10:56:21,1,44.83,wireless earbuds,amazing value highly recommend,39,56,43761.97,IN,basic
45,2024-02-03 11:13:24,1,22.34,yoga mat,perfect fit very comfortable,27,81,52701.55,IN,basic
45,2024-02-03 12:04:08,1,23.64,wireless earbuds,not worth the price disappointed,27,1566,56470.59,IN,premium
45,2024-02-03 12:06:09,0,16.25,phone case,great product fast shipping,66,564,92797.66,UK,free
45,2024-02-03 13:42:48,1,79.3,wireless earbuds,not worth the price disappointed,24,1809,36162.88,US,free
45,2024-02-03 13:49:07,1,90.72,water bottle,amazing value highly recommend,27,402,105185.58,FR,basic
45,2024-02-03 13:56:37,1,48.88,yoga mat,excellent quality would buy again,29,462,44748.84,CA,basic
45,2024-02-03 14:26:33,1,31.26,yoga mat,arrived damaged poor packaging,68,1998,41387.91,DE,premium
45,2024-02-03 14:36:35,0,44.07,desk lamp,perfect fit very comfortable,40,117,66140.76,FR,premium
45,2024-02-03 15:02:23,0,30.57,running shoes,excellent quality would buy again,48,505,99710.48,AU,free
45,2024-02-03 15:05:23,0,16.9,laptop stand,not worth the price disappointed,59,158,40070.76,CA,enterprise
45,2024-02-03 16:47:15,0,26.67,wireless earbuds,stopped working after a week,22,1527,25184.51,AU,enterprise
45,2024-02-03 17:15:48,0,33.47,water bottle,works as expected average experience,40,444,54247.95,UK,free
45,2024-02-03 17:50:47,1,77.15,phone case,works as expected average experience,20,324,84362.22,IN,premium
45,2024-02-03 18:41:17,0,6.83,wireless earbuds,perfect fit very comfortable,35,1781,39504.78,UK,basic
45,2024-02-03 19:09:15,0,24.96,backpack,perfect fit very comfortable,66,322,50698.14,UK,free
45,2024-02-03 19:19:10,1,28.9,yoga mat,arrived damaged poor packaging,23,1520,63322.16,FR,basic
45,2024-02-03 20:40:07,1,218.73,laptop stand,excellent quality would buy again,19,49,49077.21,DE,free
45,2024-02-03 20:46:25,1,59.84,running shoes,great product fast shipping,24,1579,24464.3,FR,free
45,2024-02-03 21:18:06,0,11.17,desk lamp,great product fast shipping,46,628,50772.85,FR,basic
45,2024-02-03 21:41:43,1,77.34,coffee maker,excellent quality would buy again,66,1163,67801.16,UK,premium
45,2024-02-03 22:21:01,1,59.66,wireless earbuds,excellent quality would buy again,31,700,52461.99,AU,free
45,2024-02-03 22:26:56,0,30.11,laptop stand,excellent quality would buy again,33,626,50700.52,IN,free
45,2024-02-03 23:30:05,0,110.06,wireless earbuds,excellent quality would buy again,50,1471,45790.59,AU,basic
45,2024-02-03 23:42:45,1,45.67,desk lamp,great product fast shipping,47,1813,59554.96,CA,free
46,2024-01-05 00:12:21,1,39.79,phone case,perfect fit very comfortable,25,131,22352.69,IN,premium
46,2024-01-05 00:34:06,0,19.35,wireless earbuds,perfect fit very comfortable,35,1030,35831.46,US,basic
46,2024-01-05 01:05:02,0,13.64,yoga mat,perfect fit very comfortable,52,99,62740.47,US,basic
46,2024-01-05 01:07:20,0,23.26,yoga mat,works as expected average experience,62,1017,52803.26,IN,premium
46,2024-01-05 01:22:08,0,32.88,water bottle,arrived damaged poor packaging,48,1345,32286.43,IN,premium
46,2024-01-05 02:22:27,1,37.96,yoga mat,arrived damaged poor packaging,47,1186,33766.84,DE,free
46,2024-01-05 03:04:16,0,22.8,water bottle,stopped working after a week,20,1929,38166.01,US,basic
46,2024-01-05 03:08:47,0,15.68,laptop stand,excellent quality would buy again,44,1984,46847.74,FR,basic
46,2024-01-05 03:54:32,1,31.17,wireless earbuds,works as expected average experience,20,1418,69796.54,UK,premium
46,2024-01-05 04:27:30,1,61.35,desk lamp,arrived damaged poor packaging,64,1848,26054.15,AU,basic
46,2024-01-05 04:45:24,0,239.24,laptop stand,excellent quality would buy again,20,1893,38154.89,UK,basic
46,2024-01-05 04:51:00,0,39.1,phone case,works as expected average experience,61,515,87014.79,UK,basic
46,2024-01-05 05:50:46,0,38.84,phone case,perfect fit very comfortable,50,272,34947.19,IN,free
46,2024-01-05 06:13:35,1,76.59,phone case,amazing value highly recommend,32,1696,60468.67,US,basic
46,2024-01-05 06:40:28,0,16.84,phone case,arrived damaged poor packaging,35,1787,26083.11,UK,basic
46,2024-01-05 07:23:13,0,23.08,running shoes,perfect fit very comfortable,30,1543,72128.8,US,free
46,2024-01-05 07:58:27,0,16.07,water bottle,excellent quality would buy again,45,634,41246.23,IN,free
46,2024-01-05 08:08:50,0,22.66,running shoes,not worth the price disappointed,29,913,32113.57,AU,basic
46,2024-01-05 08:15:05,0,174.4,coffee maker,perfect fit very comfortable,31,567,56763.98,FR,premium
46,2024-01-05 10:54:46,0,12.1,desk lamp,excellent quality would buy again,58,169,75350.2,US,basic
46,2024-01-05 11:14:31,0,8.33,wireless earbuds,excellent quality would buy again,64,539,47112.12,IN,basic
46,2024-01-05 11:20:56,1,26.26,phone case,perfect fit very comfortable,47,97,57484.52,IN,basic
46,2024-01-05 11:28:23,1,65.84,desk lamp,amazing value highly recommend,34,395,49568.22,AU,premium
46,2024-01-05 11:29:34,1,91.3,water bottle,great product fast shipping,58,1442,54417.62,DE,basic
46,2024-01-05 12:31:41,0,16.68,water bottle,excellent quality would buy again,43,1050,34677.98,AU,premium
46,2024-01-05 14:01:15,0,40.66,desk lamp,works as expected average experience,56,1854,34404.68,IN,basic
46,2024-01-05 16:25:46,0,13.32,backpack,perfect fit very comfortable,20,129,41882.58,CA,free
46,2024-01-05 17:27:15,1,85.01,backpack,excellent quality would buy again,55,946,49562.63,CA,enterprise
46,2024-01-05 18:05:02,0,33.23,phone case,excellent quality would buy again,34,1026,24620.29,DE,basic
46,2024-01-05 18:27:14,1,73.46,desk lamp,not worth the price disappointed,68,865,67526.64,AU,premium
46,2024-01-05 21:08:41,0,46.91,backpack,great product fast shipping,66,1493,25539.22,FR,free
46,2024-01-05 22:55:03,1,25.72,phone case,excellent quality would buy again,61,368,51198.11,DE,premium
46,2024-01-05 23:24:55,0,9.42,running shoes,arrived damaged poor packaging,22,335,88053.68,AU,premium
47,2024-02-15 01:43:25,1,17.28,backpack,not worth the price disappointed,51,921,46793.03,FR,premium
47,2024-02-15 02:09:22,0,22.72,coffee maker,arrived damaged poor packaging,69,114,36740.61,US,basic
47,2024-02-15 02:19:38,0,29.29,phone case,stopped working after a week,24,893,33337.93,CA,premium
47,2024-02-15 02:31:31,0,61.86,laptop stand,great product fast shipping,43,1408,35151.88,CA,free
47,2024-02-15 02:39:23,0,19.45,phone case,excellent quality would buy again,18,503,51651.05,AU,basic
47,2024-02-15 03:14:59,0,142.73,phone case,great product fast shipping,45,1854,65456.64,CA,premium
47,2024-02-15 03:18:25,1,87.57,laptop stand,excellent quality would buy again,56,724,50011.38,US,basic
47,2024-02-15 05:20:12,1,41.67,running shoes,works as expected average experience,33,1072,77510.7,DE,enterprise
47,2024-02-15 05:37:00,0,70.1,yoga mat,excellent quality would buy again,39,196,44377.01,UK,basic
47,2024-02-15 05:52:26,0,13.07,desk lamp,not worth the price disappointed,51,1892,45661.47,UK,enterprise
47,2024-02-15 06:03:30,0,17.68,backpack,great product fast shipping,34,1684,56421.86,UK,free
47,2024-02-15 07:04:28,0,13.37,bluetooth speaker,excellent quality would buy again,48,184,40351.79,DE,basic
47,2024-02-15 07:14:20,0,165.77,phone case,excellent quality would buy again,22,303,33324.02,UK,free
47,2024-02-15 07:18:25,1,61.78,laptop stand,amazing value highly recommend,37,262,70509.24,DE,enterprise
47,2024-02-15 07:30:16,1,95.85,water bottle,excellent quality would buy again,34,1611,48012.13,IN,basic
47,2024-02-15 08:30:58,0,60.74,wireless earbuds,works as expected average experience,63,1334,43055.18,IN,free
47,2024-02-15 09:39:40,1,57.4,backpack,perfect fit very comfortable,61,1532,80030.68,FR,enterprise
47,2024-02-15 09:50:34,1,39.97,wireless earbuds,works as expected average experience,34,960,14253.77,UK,enterprise
47,2024-02-15 10:12:13,0,19.43,coffee maker,perfect fit very comfortable,30,1207,65230.35,US,free
47,2024-02-15 11:33:20,0,21.8,running shoes,amazing value highly recommend,22,1132,37664.34,UK,basic
47,2024-02-15 11:53:31,1,71.92,wireless earbuds,not worth the price disappointed,21,1731,49406.76,DE,free
47,2024-02-15 12:30:14,0,40.21,backpack,great product fast shipping,54,1255,82765.85,FR,free
47,2024-02-15 13:01:00,1,51.26,laptop stand,perfect fit very comfortable,50,1018,52226.85,AU,free
47,2024-02-15 13:16:10,1,60.28,yoga mat,arrived damaged poor packaging,56,1890,45903.75,FR,basic
47,2024-02-15 14:07:35,0,11.77,bluetooth speaker,great product fast shipping,49,283,43697.47,US,free
47,2024-02-15 14:44:06,0,31.29,water bottle,great product fast shipping,44,1180,41102.63,US,free
47,2024-02-15 14:48:07,1,38.41,running shoes,arrived damaged poor packaging,55,1163,45937.82,UK,basic
47,2024-02-15 15:39:37,0,16.05,bluetooth speaker,stopped working after a week,29,581,46652.65,IN,free
47,2024-02-15 16:09:49,0,37.46,coffee maker,works as expected average experience,23,609,46112.91,AU,free
47,2024-02-15 17:49:51,0,43.24,laptop stand,great product fast shipping,51,1444,32381.93,DE,basic
47,2024-02-15 18:21:19,0,19.59,water bottle,perfect fit very comfortable,41,345,73619.65,UK,free
47,2024-02-15 18:32:39,1,14.69,phone case,perfect fit very comfortable,68,890,30677.84,UK,basic
47,2024-02-15 19:35:45,1,17.13,wireless earbuds,great product fast shipping,63,1864,64123.73,CA,enterprise
47,2024-02-15 20:17:56,1,12.19,water bottle,perfect fit very comfortable,35,1389,40120.13,CA,premium
47,2024-02-15 21:02:27,1,53.15,water bottle,excellent quality would buy again,33,780,92193.58,CA,free
47,2024-02-15 21:12:24,1,89.17,desk lamp,arrived damaged poor packaging,36,731,59221.85,AU,premium
47,2024-02-15 21:38:21,0,21.81,water bottle,stopped working after a week,69,1712,43439.41,AU,basic
47,2024-02-15 22:35:26,1,120.64,running shoes,great product fast shipping,44,245,49327.27,CA,free
47,2024-02-15 22:52:19,1,36.8,water bottle,excellent quality would buy again,39,482,50688.84,UK,free
47,2024-02-15 23:01:26,0,59.83,water bottle,amazing value highly recommend,42,1451,50383.16,AU,basic
47,2024-02-15 23:34:36,1,34.32,desk lamp,arrived damaged poor packaging,24,1754,41138.74,US,basic
47,2024-02-15 23:37:46,0,76.87,yoga mat,great product fast shipping,66,314,105427.04,AU,free
48,2024-02-04 00:43:25,0,24.09,bluetooth speaker,not worth the price disappointed,48,846,81995.03,AU,premium
48,2024-02-04 01:02:09,1,64.62,yoga mat,great product fast shipping,30,57,31809.31,AU,basic
48,2024-02-04 01:57:48,0,32.0,phone case,not worth the price disappointed,67,1512,70738.69,DE,free
48,2024-02-04 02:24:34,0,17.79,phone case,arrived damaged poor packaging,45,380,52357.09,FR,basic
48,2024-02-04 02:33:36,0,56.53,water bottle,excellent quality would buy again,64,92,61791.56,US,free
48,2024-02-04 02:39:49,0,27.6,coffee maker,not worth the price disappointed,46,1880,44618.41,FR,free
48,2024-02-04 02:53:44,0,16.0,yoga mat,arrived damaged poor packaging,63,1215,61232.76,DE,premium
48,2024-02-04 03:50:50,1,44.51,yoga mat,arrived damaged poor packaging,27,1407,52883.09,CA,free
48,2024-02-04 03:58:02,1,51.69,yoga mat,great product fast shipping,61,1244,37719.92,CA,premium
48,2024-02-04 04:16:04,0,10.32,backpack,great product fast shipping,34,1493,19692.12,CA,basic
48,2024-02-04 04:18:28,1,51.28,yoga mat,amazing value highly recommend,49,36,42460.95,FR,free
48,2024-02-04 04:57:48,0,30.23,desk lamp,excellent quality would buy again,53,1920,32255.46,US,free
48,2024-02-04 05:35:23,1,46.28,desk lamp,works as expected average experience,35,1232,62291.14,IN,premium
48,2024-02-04 06:04:41,1,46.08,water bottle,excellent quality would buy again,20,1799,39016.66,FR,basic
48,2024-02-04 06:20:56,1,26.82,desk lamp,not worth the price disappointed,64,973,60576.51,FR,basic
48,2024-02-04 07:06:17,0,77.68,desk lamp,perfect fit very comfortable,44,883,58381.94,IN,enterprise
48,2024-02-04 08:54:36,0,160.41,laptop stand,excellent quality would buy again,45,1260,46822.26,IN,free
48,2024-02-04 08:59:59,0,34.52,laptop stand,stopped working after a week,30,1800,37846.18,FR,basic
48,2024-02-04 09:14:15,1,280.73,backpack,not worth the price disappointed,41,707,60527.12,FR,free
48,2024-02-04 09:42:59,1,374.43,yoga mat,stopped working after a week,52,903,41783.74,UK,premium
48,2024-02-04 09:48:12,1,41.12,laptop stand,great product fast shipping,24,1896,28373.01,FR,basic
48,2024-02-04 10:54:14,0,18.52,coffee maker,excellent quality would buy again,56,609,53043.36,IN,free
48,2024-02-04 12:34:36,0,21.73,bluetooth speaker,excellent quality would buy again,49,557,89866.44,FR,free
48,2024-02-04 14:01:17,1,20.11,yoga mat,works as expected average experience,27,1301,66709.82,US,basic
48,2024-02-04 14:28:50,1,137.19,phone case,works as expected average experience,35,723,51468.77,UK,free
48,2024-02-04 14:49:30,0,31.78,phone case,perfect fit very comfortable,56,1142,58762.93,AU,basic
48,2024-02-04 15:37:00,1,51.62,yoga mat,arrived damaged poor packaging,28,90,49645.89,AU,premium
48,2024-02-04 17:26:29,0,20.36,coffee maker,not worth the price disappointed,55,502,54327.22,UK,basic
48,2024-02-04 17:38:35,0,13.46,water bottle,works as expected average experience,18,1224,39961.38,US,enterprise
48,2024-02-04 17:45:19,0,91.16,running shoes,works as expected average experience,18,734,25788.11,FR,basic
48,2024-02-04 18:14:25,1,40.62,backpack,works as expected average experience,38,1522,47332.77,CA,basic
48,2024-02-04 18:32:11,1,44.61,desk lamp,arrived damaged poor packaging,18,1938,49539.44,AU,free
48,2024-02-04 20:02:41,1,28.46,backpack,perfect fit very comfortable,41,420,59555.4,US,premium
48,2024-02-04 20:18:55,1,18.94,water bottle,stopped working after a week,47,536,45063.39,DE,premium
48,2024-02-04 20:20:59,0,50.9,water bottle,perfect fit very comfortable,68,479,43655.6,US,basic
48,2024-02-04 20:26:47,0,19.38,laptop stand,works as expected average experience,20,1078,53517.24,FR,basic
48,2024-02-04 21:30:24,1,29.75,water bottle,stopped working after a week,19,1506,43094.57,UK,enterprise
48,2024-02-04 22:35:48,1,40.1,laptop stand,excellent quality would buy again,20,1646,33014.44,UK,premium
49,2024-02-08 00:04:25,1,24.88,yoga mat,stopped working after a week,37,1113,61356.87,US,free
49,2024-02-08 00:52:37,1,57.52,coffee maker,stopped working after a week,61,823,44165.91,UK,basic
49,2024-02-08 01:28:31,0,19.77,desk lamp,arrived damaged poor packaging,56,1705,50429.11,US,basic
49,2024-02-08 01:47:00,0,15.11,yoga mat,works as expected average experience,33,190,41904.89,CA,free
49,2024-02-08 03:09:43,1,84.0,water bottle,stopped working after a week,41,1736,41474.38,IN,basic
49,2024-02-08 03:13:05,1,77.58,laptop stand,excellent quality would buy again,23,1496,43727.14,UK,free
49,2024-02-08 03:52:12,0,52.04,desk lamp,arrived damaged poor packaging,26,556,35188.08,IN,free
49,2024-02-08 04:26:44,0,16.43,phone case,amazing value highly recommend,26,677,72725.34,DE,basic
49,2024-02-08 05:52:30,0,9.99,coffee maker,works as expected average experience,31,511,43025.09,US,free
49,2024-02-08 05:53:10,0,20.17,yoga mat,amazing value highly recommend,53,1041,47028.19,US,premium
49,2024-02-08 05:57:42,1,44.88,phone case,amazing value highly recommend,46,717,30990.14,FR,premium
49,2024-02-08 06:46:23,0,35.48,phone case,not worth the price disappointed,69,1996,30412.26,US,basic
49,2024-02-08 07:06:26,0,18.73,bluetooth speaker,amazing value highly recommend,54,1796,60309.48,AU,premium
49,2024-02-08 07:52:54,0,10.62,water bottle,excellent quality would buy again,51,1696,43657.97,IN,basic
49,2024-02-08 07:59:38,0,15.03,yoga mat,stopped working after a week,69,1568,40266.49,AU,premium
49,2024-02-08 08:08:37,0,8.09,bluetooth speaker,not worth the price disappointed,35,1612,79924.26,US,free
49,2024-02-08 08:37:59,0,25.92,phone case,amazing value highly recommend,63,246,40672.36,DE,basic
49,2024-02-08 08:40:22,0,20.93,phone case,arrived damaged poor packaging,64,1229,59903.48,IN,basic
49,2024-02-08 09:26:19,0,11.69,water bottle,excellent quality would buy again,26,1654,74669.9,FR,basic
49,2024-02-08 09:55:32,1,56.9,water bottle,perfect fit very comfortable,53,1934,63751.31,DE,premium
49,2024-02-08 10:25:46,0,23.7,wireless earbuds,not worth the price disappointed,21,238,45451.16,US,free
49,2024-02-08 10:47:47,1,43.48,wireless earbuds,works as expected average experience,24,1731,83097.66,IN,premium
49,2024-02-08 10:50:14,0,30.19,backpack,great product fast shipping,35,776,32053.75,FR,free
49,2024-02-08 11:46:28,0,12.88,laptop stand,not worth the price disappointed,20,565,30153.78,UK,basic
49,2024-02-08 12:25:25,0,17.16,desk lamp,great product fast shipping,19,255,74673.81,IN,enterprise
49,2024-02-08 12:42:50,1,77.23,coffee maker,great product fast shipping,66,344,49179.1,AU,basic
49,2024-02-08 12:44:25,1,38.16,water bottle,perfect fit very comfortable,57,1999,108895.69,CA,premium
49,2024-02-08 12:50:12,1,66.05,water bottle,arrived damaged poor packaging,56,1974,48572.15,AU,basic
49,2024-02-08 12:52:39,0,28.07,water bottle,stopped working after a week,21,1472,39705.71,FR,enterprise
49,2024-02-08 13:47:00,1,72.34,backpack,amazing value highly recommend,52,832,52967.32,FR,premium
49,2024-02-08 17:02:45,0,12.8,water bottle,arrived damaged poor packaging,63,530,18076.83,CA,basic
49,2024-02-08 17:16:42,1,54.69,desk lamp,amazing value highly recommend,28,1549,53175.76,US,basic
49,2024-02-08 17:55:47,0,61.65,coffee maker,amazing value highly recommend,31,635,62539.24,US,free
49,2024-02-08 18:39:23,0,11.14,water bottle,excellent quality would buy again,26,64,73739.84,UK,premium
49,2024-02-08 19:48:39,1,75.17,laptop stand,stopped working after a week,56,184,41487.91,CA,enterprise
49,2024-02-08 20:25:55,0,57.45,backpack,amazing value highly recommend,68,1395,30526.67,FR,free
49,2024-02-08 20:59:23,1,34.17,phone case,arrived damaged poor packaging,41,886,51715.08,CA,basic
49,2024-02-08 21:05:45,0,15.89,backpack,arrived damaged poor packaging,24,1359,45737.96,US,basic
49,2024-02-08 21:18:42,0,18.57,running shoes,not worth the price disappointed,41,806,65120.55,FR,free
49,2024-02-08 22:33:37,0,11.09,bluetooth speaker,amazing value highly recommend,26,213,46334.21,IN,free
50,2024-02-03 00:02:23,1,40.61,coffee maker,amazing value highly recommend,63,1882,48628.7,DE,premium
50,2024-02-03 00:43:16,1,73.81,water bottle,perfect fit very comfortable,24,277,77561.65,FR,free
50,2024-02-03 01:43:19,0,54.19,desk lamp,perfect fit very comfortable,40,1177,36174.84,IN,enterprise
50,2024-02-03 02:08:45,1,48.61,backpack,not worth the price disappointed,57,629,50605.93,UK,free
50,2024-02-03 02:51:17,0,35.46,wireless earbuds,not worth the price disappointed,23,841,54801.11,FR,free
50,2024-02-03 03:00:57,1,80.13,wireless earbuds,perfect fit very comfortable,30,465,30610.91,DE,free
50,2024-02-03 03:25:16,0,68.53,phone case,arrived damaged poor packaging,22,424,23187.03,US,free
50,2024-02-03 03:31:16,0,34.23,yoga mat,excellent quality would buy again,48,841,80578.28,UK,free
50,2024-02-03 03:46:11,0,8.77,bluetooth speaker,arrived damaged poor packaging,35,386,32368.64,US,basic
50,2024-02-03 03:55:33,0,31.53,water bottle,perfect fit very comfortable,41,535,80118.53,IN,free
50,2024-02-03 03:56:43,0,11.55,wireless earbuds,stopped working after a week,35,388,43767.18,UK,free
50,2024-02-03 04:22:48,1,46.67,bluetooth speaker,arrived damaged poor packaging,25,1104,40130.73,UK,premium
50,2024-02-03 04:29:37,0,51.25,running shoes,excellent quality would buy again,18,872,28729.84,UK,free
50,2024-02-03 04:59:06,1,48.09,running shoes,arrived damaged poor packaging,19,249,56136.79,UK,free
50,2024-02-03 06:04:35,0,87.06,running shoes,excellent quality would buy again,33,1971,68503.82,FR,premium
50,2024-02-03 07:43:00,0,20.62,bluetooth speaker,not worth the price disappointed,23,512,54087.22,CA,premium
50,2024-02-03 08:54:03,1,40.76,yoga mat,perfect fit very comfortable,18,1057,22774.97,IN,basic
50,2024-02-03 08:56:32,1,58.17,laptop stand,perfect fit very comfortable,30,865,49991.29,DE,free
50,2024-02-03 09:07:23,1,103.71,desk lamp,not worth the price disappointed,43,623,38877.78,IN,enterprise
50,2024-02-03 09:36:38,1,110.82,water bottle,great product fast shipping,40,568,40342.71,UK,basic
50,2024-02-03 11:09:37,1,10.36,water bottle,arrived damaged poor packaging,42,1622,64644.0,CA,premium
50,2024-02-03 11:34:07,0,42.79,water bottle,amazing value highly recommend,65,49,37837.31,CA,basic
50,2024-02-03 12:41:13,0,14.01,backpack,great product fast shipping,66,520,59500.45,CA,premium
50,2024-02-03 12:45:54,1,66.41,running shoes,not worth the price disappointed,25,35,57026.1,DE,free
50,2024-02-03 13:18:21,0,14.58,laptop stand,arrived damaged poor packaging,37,1033,29013.24,AU,premium
50,2024-02-03 14:35:42,1,31.49,backpack,amazing value highly recommend,23,555,44898.24,IN,premium
50,2024-02-03 15:51:02,0,22.47,running shoes,arrived damaged poor packaging,20,57,49159.93,FR,free
50,2024-02-03 17:47:55,0,16.74,water bottle,not worth the price disappointed,59,1294,48509.44,FR,free
50,2024-02-03 19:36:20,1,80.72,laptop stand,works as expected average experience,68,1980,55753.54,UK,free
50,2024-02-03 19:38:21,0,13.18,water bottle,amazing value highly recommend,30,1822,80242.67,US,basic
50,2024-02-03 20:01:23,1,74.94,phone case,great product fast shipping,34,1013,75557.59,US,free
50,2024-02-03 20:09:08,0,79.67,wireless earbuds,excellent quality would buy again,36,1246,31083.76,UK,premium
50,2024-02-03 20:59:01,0,197.8,laptop stand,amazing value highly recommend,21,1454,62680.52,US,basic
50,2024-02-03 21:58:12,0,15.93,backpack,excellent quality would buy again,40,62,46573.06,DE,basic
50,2024-02-03 22:00:15,1,7.57,yoga mat,stopped working after a week,47,1707,61896.38,DE,free
50,2024-02-03 22:51:14,1,25.17,yoga mat,not worth the price disappointed,68,243,74021.55,DE,premium
50,2024-02-03 22:52:36,1,21.36,desk lamp,arrived damaged poor packaging,39,1438,39941.66,FR,enterprise
50,2024-02-03 23:02:07,1,74.71,wireless earbuds,works as expected average experience,49,356,109242.47,UK,premium
50,2024-02-03 23:18:09,1,23.12,coffee maker,great product fast shipping,59,698,82569.56,CA,basic
50,2024-02-03 23:43:35,1,59.92,water bottle,stopped working after a week,28,54,37296.56,US,free
51,2024-02-03 01:12:09,0,31.95,backpack,perfect fit very comfortable,50,149,43430.49,UK,basic
51,2024-02-03 01:17:53,0,16.42,coffee maker,arrived damaged poor packaging,51,919,53947.66,IN,basic
51,2024-02-03 01:22:13,0,24.62,water bottle,stopped working after a week,38,1308,49808.71,UK,basic
51,2024-02-03 03:40:08,0,43.36,water bottle,great product fast shipping,39,427,97701.43,DE,free
51,2024-02-03 05:03:19,0,22.37,desk lamp,works as expected average experience,23,673,68585.82,AU,free
51,2024-02-03 05:05:12,1,120.24,water bottle,great product fast shipping,33,1413,41986.08,IN,premium
51,2024-02-03 06:53:34,0,25.78,bluetooth speaker,not worth the price disappointed,69,1313,26786.38,AU,basic
51,2024-02-03 08:11:35,1,38.42,coffee maker,stopped working after a week,55,1364,49977.78,IN,free
51,2024-02-03 08:13:03,0,71.73,running shoes,perfect fit very comfortable,27,1765,80525.14,AU,enterprise
51,2024-02-03 10:30:42,0,32.1,desk lamp,stopped working after a week,31,790,27233.46,IN,basic
51,2024-02-03 11:15:00,1,40.72,water bottle,arrived damaged poor packaging,65,1178,25890.86,AU,free
51,2024-02-03 12:44:40,0,3.67,backpack,stopped working after a week,64,136,29033.99,UK,free
51,2024-02-03 13:25:10,1,83.05,running shoes,amazing value highly recommend,48,1229,74992.2,DE,basic
51,2024-02-03 14:56:42,1,123.4,running shoes,excellent quality would buy again,40,1591,80204.59,UK,free
51,2024-02-03 15:17:44,1,36.09,water bottle,stopped working after a week,32,994,51332.03,UK,free
51,2024-02-03 15:20:10,0,17.21,wireless earbuds,amazing value highly recommend,41,76,60857.46,IN,basic
51,2024-02-03 15:46:53,0,19.73,bluetooth speaker,excellent quality would buy again,54,471,38567.41,US,free
51,2024-02-03 16:21:53,1,66.55,yoga mat,not worth the price disappointed,57,1335,41441.34,FR,free
51,2024-02-03 18:01:12,1,25.28,bluetooth speaker,perfect fit very comfortable,47,547,57078.09,DE,free
51,2024-02-03 18:05:42,1,78.66,water bottle,stopped working after a week,62,1426,32760.33,IN,premium
51,2024-02-03 19:02:50,1,13.82,water bottle,not worth the price disappointed,25,270,41072.08,CA,free
